sample_x,predict_x,abs_error_x,percent_error_x,sample_y,predict_y,abs_error_y,percent_error_y,,mean_sample_x,mean_predict_x,mean_abs_error_x,mean_percent_error_x,mean_sample_y,mean_predict_y,mean_abs_error_y,mean_percent_error_y
26.62935175,25.71571535,0.913636406,3.430937467,2.700048983,2.686931677,0.013117305,0.485817313,,,,,,,,,
30.55160082,25.93441897,4.617181858,15.11273299,6.877896471,5.221490633,1.656405838,24.08302953,,,,,,,,,
32.83169367,37.48114422,4.649450558,14.16147033,-0.310609398,-1.237736526,0.927127128,298.4865025,,,,,,,,,
24.45379238,14.22996755,10.22382483,41.80874961,10.68538264,6.003039929,4.682342709,43.82007521,,,,,,,,,
35.10276388,39.50448772,4.401723839,12.53953636,-0.29186753,-1.555486755,1.263619225,432.9427213,,,,,,,,,
14.44850372,8.529196741,5.919306975,40.96830434,9.302713393,5.079771518,4.222941875,45.39473266,,,,,,,,,
34.86947211,37.96671193,3.09723982,8.882382304,2.83906408,2.507024571,0.332039509,11.69538621,,,,,,,,,
51.27051591,57.61637687,6.345860959,12.377213,-0.158444143,-2.464766913,2.306322771,1455.606206,,,,,,,,,
27.27470296,27.11907995,0.155623009,0.570576367,-0.356468125,-0.860266934,0.503798809,141.3306757,,,,,,,,,
41.74415031,39.77974919,1.964401116,4.705811716,1.652857686,1.018551251,0.634306435,38.37634906,,,,,,,,,
33.25921427,33.66534324,0.406128968,1.221102112,-0.205352278,-0.127017178,0.078335099,38.14669125,,,,,,,,,
47.24738388,41.5315975,5.715786375,12.0975722,6.726029435,4.869451371,1.856578064,27.60288343,,,,,,,,,
35.13037053,37.98298071,2.852610182,8.120068589,-1.934758996,-3.80237948,1.867620484,96.52987727,,,,,,,,,
29.50565726,25.18031658,4.325340678,14.65936054,-2.78744769,-3.750709689,0.963261999,34.55713276,,,,,,,,,
34.50001903,29.47964183,5.020377205,14.55180996,7.478659871,5.746513919,1.732145952,23.16118104,,,,,,,,,
37.97667129,37.51761927,0.459052023,1.208773723,-2.348601738,-4.089267214,1.740665477,74.11497014,,,,,,,,,
40.53148436,41.20239312,0.670908754,1.655278026,3.743680524,3.05915054,0.684529984,18.28494657,,,,,,,,,
31.80306372,34.77546955,2.972405828,9.346287686,-0.319098104,-0.788040605,0.468942501,146.9587238,,,,,,,,,
53.16009959,54.70737314,1.54727355,2.910591896,-1.37444708,-4.216254164,2.841807084,206.760022,,,,,,,,,
31.12052861,39.42681508,8.306286473,26.69069853,0.166826368,0.248122196,0.081295828,48.73080228,,,,,,,,,
51.95628054,42.56075906,9.395521485,18.08351442,7.045634759,4.43522445,2.61041031,37.05003735,,,,,,,,,
59.41091425,50.09558798,9.315326269,15.67948648,-3.223446648,-5.374284038,2.15083739,66.72477086,,,,,,,,,
45.22094616,38.31406945,6.906876711,15.27362273,7.022448505,4.797931487,2.224517017,31.67722791,,,,,,,,,
32.80485817,32.07905852,0.725799658,2.212476134,-0.310830856,-1.471105567,1.160274711,373.2817023,,,,,,,,,
37.66101841,37.1726768,0.488341608,1.296676587,-3.198540126,-4.82705665,1.628516524,50.91436905,,,,,,,,,
27.27069827,26.92252215,0.348176125,1.276740778,-0.356501173,-1.205504532,0.849003359,238.1488263,,,,,,,,,
35.71111937,32.31418676,3.396932607,9.512254634,1.606491568,1.145445758,0.46104581,28.69892497,,,,,,,,,
39.1710064,36.17471749,2.996288904,7.64925178,-4.272737701,-5.660096028,1.387358326,32.47000924,,,,,,,,,
28.47299625,21.73604529,6.736950961,23.66084308,-3.261172365,-3.456999763,0.195827398,6.004815941,,,,,,,,,
29.08171446,25.23013339,3.85158107,13.2439959,2.504457842,2.150351261,0.354106582,14.1390514,,,,,,,,,
25.86033688,26.89807529,1.037738402,4.012857242,-0.368140094,-0.712564468,0.344424374,93.55796322,,,,,,,,,
29.41048899,25.82674171,3.583747282,12.18526929,2.966921923,2.406751206,0.560170717,18.8805345,,,,,,,,,
51.3943678,47.59835896,3.796008835,7.386040529,-4.536081683,-6.460792202,1.924710519,42.43112567,,,,,,,,,
52.1796211,46.08833559,6.091285508,11.67368674,-2.701451219,-4.681833186,1.980381966,73.30807798,,,,,,,,,
23.28494948,26.45168088,3.166731401,13.59990669,-0.389393322,-0.911985197,0.522591875,134.2066867,,,,,,,,,
42.49430141,49.7836502,7.289348795,17.15370898,-0.065846812,-0.865606379,0.799759567,1214.575995,,,,,,,,,
33.10559023,32.82202988,0.283560352,0.85653314,-0.308349083,-1.302992663,0.99464358,322.5706299,,,,,,,,,
44.11774297,37.88895034,6.228792636,14.11856595,-2.772720422,-4.461815003,1.689094581,60.91831574,,,,,,,,,
53.18926473,53.44641484,0.257150103,0.483462413,-0.142609785,-1.85647909,1.713869305,1201.789418,,,,,,,,,
20.05512346,16.35328346,3.701839996,18.45832564,2.551708545,2.589942893,0.038234348,1.498382234,,,,,,,,,
35.14336783,39.86520275,4.721834921,13.43592038,-0.291532448,-1.018086172,0.726553724,249.2188192,,,,,,,,,
55.2909059,48.40120292,6.889702977,12.46082491,-2.22594866,-4.298402646,2.072453986,93.10430302,,,,,,,,,
28.77268588,23.38021668,5.392469197,18.74162607,-6.228268919,-5.876870109,0.351398809,5.641998026,,,,,,,,,
32.76075145,33.04832317,0.287571723,0.877793427,-2.395106696,-3.919482273,1.524375577,63.64541418,,,,,,,,,
35.4239008,37.38492005,1.961019249,5.535864785,-3.311262606,-4.987099433,1.675836827,50.61020604,,,,,,,,,
47.45088001,44.77553713,2.675342889,5.638131238,-0.189965455,-2.428947434,2.238981979,1178.625863,,,,,,,,,
48.51683335,42.12240062,6.394432733,13.17982294,6.429942481,4.443759405,1.986183076,30.88959321,,,,,,,,,
37.10424712,37.73255357,0.62830645,1.693354533,2.371737555,1.920948742,0.450788813,19.00669036,,,,,,,,,
28.148533,28.62162128,0.473088284,1.680685397,-0.349256896,-0.90223566,0.552978764,158.3300921,,,,,,,,,
21.48319434,15.73280544,5.750388903,26.76691749,5.770792528,4.264245568,1.50654696,26.1064135,,,,,,,,,
39.22415511,37.2528004,1.971354706,5.025869138,-0.826029064,-2.525058702,1.699029637,205.6864232,,,,,,,,,
15.83931782,13.43968394,2.399633874,15.14985621,-3.33410606,-3.127581634,0.206524425,6.194296814,,,,,,,,,
19.75149257,16.05896759,3.692524978,18.69491617,2.554083627,2.538221016,0.01586261,0.621068553,,,,,,,,,
35.64043335,38.27571709,2.635283746,7.394084468,-0.287430445,-1.347567261,1.060136816,368.8324719,,,,,,,,,
22.83312711,22.01282728,0.820299833,3.592586459,-2.970265011,-3.824354187,0.854089176,28.75464554,,,,,,,,,
26.16158114,30.38619715,4.224616012,16.14816776,-0.365654095,-1.466137319,1.100483225,300.9629159,,,,,,,,,
44.28935171,45.70424888,1.41489717,3.1946667,2.251294315,1.597576252,0.653718063,29.03743231,,,,,,,,,
19.93235695,21.38775905,1.455402097,7.30170597,-2.286293958,-3.338993572,1.052699614,46.04393109,,,,,,,,,
24.650003,19.56032959,5.089673406,20.64775978,3.167586076,2.714363139,0.453222937,14.30814904,,,,,,,,,
26.26392547,30.39219563,4.128270158,15.71840494,-0.364809504,-1.614674946,1.249865442,342.6076973,,,,,,,,,
33.50901817,35.4507935,1.941775336,5.794784337,-0.305019819,-1.353734237,1.048714419,343.8184518,,,,,,,,,
28.73092741,22.63245984,6.098467568,21.22614241,-3.016813992,-3.394245111,0.377431119,12.51091781,,,,,,,,,
62.02355358,71.25347842,9.229924845,14.8813222,-1.576110167,-5.696108689,4.119998521,261.4029531,,,,,,,,,
43.98159008,45.01264204,1.031051969,2.344280795,-0.218595558,-0.953845089,0.73524953,336.3515418,,,,,,,,,
34.61484639,34.77733005,0.162483666,0.469404555,2.76613145,2.34487339,0.421258061,15.22914107,,,,,,,,,
57.56697642,58.88569638,1.318719951,2.290757711,3.172045899,1.588141509,1.583904391,49.93321159,,,,,,,,,
40.25772557,46.76959192,6.511866354,16.17544524,-0.267593705,-2.417298153,2.149704448,803.3464188,,,,,,,,,
48.48919056,44.57043893,3.918751628,8.081701474,-3.592436171,-5.52033704,1.927900868,53.66555664,,,,,,,,,
27.27470296,27.11907995,0.155623009,0.570576367,-0.356468125,-0.860266934,0.503798809,141.3306757,,,,,,,,,
32.83169367,37.48114422,4.649450558,14.16147033,-0.310609398,-1.237736526,0.927127128,298.4865025,,,,,,,,,
65.26078008,61.70803344,3.552746638,5.443923033,3.385416433,1.26440417,2.121012263,62.65144349,,,,,,,,,
38.30618875,41.9143964,3.608207653,9.419385669,-3.006564803,-4.934808611,1.928243808,64.13445024,,,,,,,,,
27.32536069,25.57368336,1.751677339,6.410445441,2.513587672,2.351356857,0.162230815,6.454153847,,,,,,,,,
35.79206956,39.25123768,3.459168115,9.66462168,-0.286179076,-2.167168405,1.880989329,657.2770281,,,,,,,,,
35.18790818,34.84547876,0.342429421,0.973145148,-3.906501626,-5.132406358,1.225904732,31.3811397,,,,,,,,,
9.423084553,6.906765936,2.516318616,26.70376778,2.764004674,2.51620818,0.247796493,8.965125694,,,,,,,,,
33.98245247,30.74606453,3.23638794,9.523703278,1.716462934,1.294158717,0.422304217,24.60316553,,,,,,,,,
25.99891977,28.35458681,2.355667047,9.060634319,-0.366996448,-0.442531119,0.075534671,20.58185347,,,,,,,,,
36.17553108,31.93886708,4.236664002,11.71140789,-3.556696889,-4.392466139,0.835769249,23.49846713,,,,,,,,,
49.31278797,45.93382064,3.378967328,6.852111728,-0.174600173,-1.818290811,1.643690638,941.4026406,,,,,,,,,
19.64278216,17.36275859,2.280023577,11.60743706,2.202359121,2.277880976,0.075521855,3.429134427,,,,,,,,,
36.34912914,39.82185412,3.472724986,9.553805189,-0.311038634,-2.159090685,1.848052051,594.1551467,,,,,,,,,
25.60978587,26.89761153,1.287825667,5.028646758,-3.51595377,-4.594065856,1.078112086,30.6634318,,,,,,,,,
14.26728118,12.01060999,2.256671189,15.81710741,2.292765655,2.755299093,0.462533439,20.1736029,,,,,,,,,
62.51085252,54.60371983,7.907132689,12.64921589,3.871514126,1.17064123,2.700872896,69.76270286,,,,,,,,,
19.27605822,17.14033194,2.135726279,11.07968369,-3.199033897,-3.407068733,0.208034836,6.503051935,,,,,,,,,
46.21130037,37.64320868,8.568091691,18.54111791,-2.17678899,-3.891656238,1.714867248,78.77967296,,,,,,,,,
27.69113921,26.53638779,1.154751428,4.170111671,-0.35303151,-0.759570181,0.406538671,115.1564831,,,,,,,,,
37.20407181,34.36574256,2.838329251,7.629082282,1.247319981,0.58797151,0.659348471,52.86121289,,,,,,,,,
11.11166171,6.189317748,4.922343962,44.29890047,5.88278362,3.296242561,2.586541059,43.96797887,,,,,,,,,
31.40178955,28.48193072,2.919858837,9.298383558,-3.268341524,-4.016635164,0.74829364,22.89520952,,,,,,,,,
39.51034255,37.125027,2.385315543,6.037192768,2.985384523,2.124828386,0.860556137,28.82563805,,,,,,,,,
12.85678398,10.69730631,2.159477673,16.79640629,2.348226896,2.578800627,0.230573731,9.819056731,,,,,,,,,
36.55033462,40.00634662,3.456012001,9.455486624,-0.27992154,-1.66295028,1.38302874,494.0772825,,,,,,,,,
16.07870991,17.92536768,1.846657769,11.48511156,-0.448862374,-0.190600603,0.258261771,57.53696143,,,,,,,,,
24.69762093,24.69596423,0.001656698,0.006707926,-0.377735337,-1.304321966,0.926586629,245.3004894,,,,,,,,,
42.18278963,42.4653762,0.282586573,0.669909638,-0.233440049,-1.753104965,1.519664916,650.9872328,,,,,,,,,
44.03010036,47.06466673,3.03456637,6.892026922,-3.508646735,-5.533273802,2.024627067,57.70393031,,,,,,,,,
44.34120953,45.79180491,1.450595381,3.271438458,0.444240757,-0.563427377,1.007668135,226.8292852,,,,,,,,,
42.24108188,39.7226912,2.518390672,5.961946429,-2.320476516,-4.002666359,1.682189843,72.49329313,,,,,,,,,
20.35350984,16.83395514,3.519554697,17.29212664,2.850872685,2.744553883,0.106318802,3.729342333,,,,,,,,,
45.58734962,38.54548994,7.041859685,15.44696005,6.593493956,4.712406648,1.881087308,28.52944616,,,,,,,,,
39.47849324,31.33957195,8.138921286,20.61608896,5.3995722,3.789198918,1.610373282,29.82409017,,,,,,,,,
56.51969265,52.28651443,4.23317822,7.489740339,-4.064143261,-6.320110823,2.255967562,55.50905609,,,,,,,,,
48.57365378,48.32673676,0.24691702,0.508335283,-0.180699833,-1.638538552,1.457838719,806.7736961,,,,,,,,,
28.00351804,26.40741396,1.59610408,5.699655584,-2.94348939,-3.910724176,0.967234786,32.86014173,,,,,,,,,
46.42783957,47.4936423,1.065802727,2.29561129,-0.198408034,-1.692979059,1.494571026,753.2815076,,,,,,,,,
26.78213979,19.47640819,7.305731602,27.27837155,3.138386893,2.571736205,0.566650688,18.05547588,,,,,,,,,
26.82900634,25.33559868,1.493407662,5.566391997,-0.360146209,-0.205990115,0.154156093,42.80375293,,,,,,,,,
39.68249248,38.42876867,1.253723815,3.159387771,3.184216265,2.479486464,0.704729801,22.1319704,,,,,,,,,
20.61653815,16.06404957,4.552488588,22.08173144,-0.411414223,-1.082647367,0.671233144,163.1526345,,,,,,,,,
28.37940074,29.96305078,1.583650035,5.580280039,-0.347351674,-0.645194985,0.297843312,85.74690571,,,,,,,,,
29.48942401,29.96642724,0.477003231,1.617540005,-0.338191274,-1.240097629,0.901906354,266.6852823,,,,,,,,,
28.63664572,29.56392247,0.92727675,3.238077388,-3.321969622,-4.569082472,1.24711285,37.5413683,,,,,,,,,
19.13822213,14.00894389,5.129278238,26.80122638,5.830425311,4.385202861,1.44522245,24.78759907,,,,,,,,,
53.65317028,55.98623966,2.333069379,4.348427813,-5.999011663,-8.874006661,2.874994998,47.92447756,,,,,,,,,
29.39736655,27.3311957,2.066170845,7.028421549,2.708275083,2.271216308,0.437058775,16.13790187,,,,,,,,,
31.79489484,25.09451711,6.700377737,21.07375341,-7.670874407,-6.861760579,0.809113828,10.54786958,,,,,,,,,
30.36655931,25.17118904,5.19537027,17.10885391,-3.355313316,-3.888453761,0.533140445,15.88943846,,,,,,,,,
29.54790164,24.41037986,5.13752178,17.38709517,3.437392903,2.77918353,0.658209373,19.14850561,,,,,,,,,
28.06444031,28.25605314,0.191612837,0.682760228,-0.349950865,-0.501520547,0.151569681,43.31170355,,,,,,,,,
32.96820954,27.21809084,5.750118696,17.44140424,-2.711820891,-3.594111927,0.882291036,32.53500402,,,,,,,,,
49.08021308,48.56160617,0.518606909,1.056651707,-6.737765399,-8.633266513,1.895501114,28.13248907,,,,,,,,,
26.89901856,22.272027,4.626991563,17.20133972,-3.085052254,-3.681108512,0.596056258,19.32078321,,,,,,,,,
39.75263997,47.11327551,7.360635537,18.51609237,-0.200084386,-0.859177297,0.65909291,329.4074678,,,,,,,,,
43.52645832,38.19525198,5.33120634,12.24819695,7.322843056,5.228249469,2.094593587,28.60355699,,,,,,,,,
32.85561559,28.93410255,3.921513037,11.93559447,2.716492525,2.343744722,0.372747803,13.72165761,,,,,,,,,
32.28099419,21.92589326,10.35510093,32.07801119,4.965283062,3.278337064,1.686945998,33.97482031,,,,,,,,,
26.08020174,27.42446683,1.344265088,5.154350801,-0.366325673,-0.69609681,0.329771137,90.02130107,,,,,,,,,
33.16105539,34.63926533,1.478209945,4.457668574,-4.335088341,-5.799378898,1.464290557,33.77764055,,,,,,,,,
21.99622823,18.34718105,3.649047182,16.58942226,-0.400028415,-0.350987006,0.049041409,12.25948149,,,,,,,,,
47.78447772,47.03439623,0.750081494,1.569717888,3.714265717,2.316800962,1.397464756,37.62425368,,,,,,,,,
21.46715881,24.79119645,3.324037646,15.48429243,-0.404394528,-0.242650259,0.161744269,39.99665133,,,,,,,,,
22.78675326,17.79341849,4.993334777,21.91332271,2.639081692,2.422066061,0.21701563,8.223149391,,,,,,,,,
21.8028126,20.73227882,1.070533782,4.910071933,-3.191422693,-3.830067863,0.63864517,20.01130002,,,,,,,,,
27.2813171,29.09302441,1.811707318,6.640835236,-0.356413542,-0.648935617,0.292522076,82.07378263,,,,,,,,,
40.83315896,41.09898733,0.265828375,0.651011046,-4.12949511,-5.907151162,1.777656052,43.04778199,,,,,,,,,
54.80555758,60.16220334,5.35664576,9.773909794,-0.129271427,-2.37878865,2.249517223,1740.150377,,,,,,,,,
22.94663864,21.5923656,1.354273043,5.901836272,-3.226421792,-3.786605756,0.560183965,17.36239094,,,,,,,,,
49.31086351,54.88662672,5.575763213,11.30737289,-0.174616054,-2.424935852,2.250319798,1288.724456,,,,,,,,,
30.88628974,31.60538286,0.719093125,2.328195231,0.545316355,0.505670677,0.039645677,7.270216072,,,,,,,,,
28.3509177,26.94133621,1.409581486,4.971907793,-3.649063695,-4.65683879,1.007775094,27.61736102,,,,,,,,,
27.3819312,30.39681449,3.01488329,11.0104845,-0.35558323,-1.639980672,1.284397442,361.2086661,,,,,,,,,
41.69062291,44.00719193,2.316569024,5.556570908,1.978215449,1.530611815,0.447603634,22.62663728,,,,,,,,,
30.88628974,31.60538286,0.719093125,2.328195231,0.545316355,0.505670677,0.039645677,7.270216072,,,,,,,,,
30.22458972,31.56829,1.343700281,4.445718846,-0.332124364,-0.690361031,0.358236667,107.8622064,,,,,,,,,
29.10209297,25.65906814,3.443024827,11.83084952,-2.606196006,-3.544937287,0.938741281,36.01959633,,,,,,,,,
24.73396816,18.67915096,6.054817199,24.47976467,2.896799432,2.299261977,0.597537455,20.62750525,,,,,,,,,
54.1377282,47.34920937,6.788518829,12.53934928,-0.134782648,-2.276333036,2.141550388,1588.891759,,,,,,,,,
19.07186116,21.99606763,2.924206468,15.33257003,-0.424161576,-0.105017445,0.31914413,75.24116954,,,,,,,,,
24.68313736,19.84352706,4.839610303,19.60694961,2.682817772,2.496121578,0.186696194,6.958959207,,,,,,,,,
26.84777661,29.24960646,2.401829853,8.946103389,-0.359991308,-0.621490469,0.261499161,72.64040955,,,,,,,,,
29.47618895,23.716353,5.75983595,19.54063994,-6.228175942,-5.842675212,0.385500729,6.189624907,,,,,,,,,
67.14917867,58.64089389,8.508284781,12.67072055,-0.900485648,-4.02529632,3.124810672,347.0139342,,,,,,,,,
42.32925219,45.42355482,3.094302629,7.310081017,-0.232231376,-1.836592964,1.604361589,690.8461804,,,,,,,,,
20.8857302,21.05612158,0.170391374,0.815826752,-2.67419615,-3.394895355,0.720699205,26.95012499,,,,,,,,,
15.56831764,13.81149776,1.756819882,11.284584,-3.992733172,-3.783793675,0.208939497,5.232994246,,,,,,,,,
33.97173922,28.84458523,5.127153984,15.09240946,-3.256779683,-4.076076032,0.819296349,25.15664024,,,,,,,,,
31.39198659,25.69783986,5.694146734,18.13885438,2.841544335,2.232519286,0.609025049,21.43288919,,,,,,,,,
37.38972719,41.81493564,4.425208449,11.83535902,-0.272994504,-1.955589029,1.682594525,616.3473982,,,,,,,,,
65.84834877,67.82234007,1.973991307,2.997784067,-0.038141467,-3.059612971,3.021471505,7921.749691,,,,,,,,,
5.346005354,4.734078968,0.611926386,11.446423,2.600621254,2.679692764,0.07907151,3.040485406,,,,,,,,,
13.78321717,11.16049965,2.62271752,19.02834069,-3.412613158,-2.949442901,0.463170256,13.57230471,,,,,,,,,
45.05823799,36.80152292,8.256715064,18.32454049,6.835652152,4.651659433,2.183992719,31.95002716,,,,,,,,,
34.16081487,34.13355718,0.027257697,0.079792292,-0.299640906,-1.498727796,1.19908689,400.1746308,,,,,,,,,
21.62164716,20.3891421,1.232505058,5.700329162,-3.586769841,-4.086795918,0.500026078,13.9408465,,,,,,,,,
54.57782387,50.63123636,3.946587503,7.231119205,-5.347994897,-7.134287915,1.786293018,33.40117283,,,,,,,,,
32.44272943,34.02590821,1.583178782,4.879918584,-0.313819302,-1.82068772,1.506868418,480.170726,,,,,,,,,
37.94210633,43.72850354,5.786397207,15.25059562,-3.801006833,-6.256794437,2.455787605,64.60887109,,,,,,,,,
35.19763914,38.95174656,3.754107427,10.66579327,-0.291084577,-1.350916312,1.059831735,364.0975226,,,,,,,,,
31.660799,32.72362635,1.062827347,3.356918905,-0.320272135,-1.548817333,1.228545198,383.5941581,,,,,,,,,
32.79870807,30.24673237,2.551975698,7.780720181,2.430611453,2.057348109,0.373263344,15.35676726,,,,,,,,,
43.57946639,49.91489873,6.335432339,14.53765469,-0.221914059,-1.239331947,1.017417887,458.47383,,,,,,,,,
7.003325491,5.554467251,1.448858241,20.68814655,-3.925315447,-2.662551032,1.262764414,32.16975632,,,,,,,,,
26.41016228,24.01202625,2.398136035,9.080353272,-3.526831932,-4.2301274,0.703295468,19.94128106,,,,,,,,,
27.71432943,28.76332519,1.04899576,3.785030278,-0.352840134,-0.99026135,0.637421216,180.654397,,,,,,,,,
26.02778511,29.12960106,3.101815945,11.91732578,-0.366758238,-0.165919341,0.200838897,54.76056885,,,,,,,,,
43.46955503,41.76500936,1.704545661,3.921240188,-3.460518806,-5.140038193,1.679519387,48.53374541,,,,,,,,,
28.8674344,30.14760185,1.280167458,4.434642305,-0.343324206,-0.961978599,0.618654393,180.1953906,,,,,,,,,
18.42316756,16.56763409,1.855533468,10.07173963,-3.34319472,-3.359606478,0.016411758,0.490900444,,,,,,,,,
16.67602829,9.051578015,7.624450273,45.72102026,9.805304414,5.122787694,4.68251672,47.7549347,,,,,,,,,
36.17533753,30.87762926,5.297708273,14.64453032,-2.879776769,-4.015855934,1.136079165,39.45025103,,,,,,,,,
40.50103276,39.20835927,1.292673489,3.191705004,-0.247318645,-1.661981148,1.414662503,571.9999406,,,,,,,,,
29.73003279,30.2753375,0.545304716,1.834188074,-0.336205665,-0.753638717,0.417433052,124.1600293,,,,,,,,,
22.95459916,19.57844554,3.376153618,14.70796155,-3.140135753,-3.492047176,0.351911424,11.20688567,,,,,,,,,
27.90184896,30.98400629,3.082157329,11.04642683,-0.351292641,-0.985373217,0.634080576,180.4992485,,,,,,,,,
40.26744134,41.12361571,0.856174368,2.126219942,2.576662502,2.040942344,0.535720158,20.79124284,,,,,,,,,
26.27023959,22.80818006,3.462059528,13.17863705,-3.279942548,-3.933167902,0.653225355,19.91575599,,,,,,,,,
28.6192019,28.58498153,0.034220366,0.119571351,-3.5604959,-4.724127873,1.163631972,32.68173886,,,,,,,,,
52.82612326,56.9306712,4.104547937,7.769920795,-0.145606588,-1.857196935,1.711590347,1175.489635,,,,,,,,,
46.41602473,28.05328905,18.36273568,39.56119849,7.5485069,3.943165643,3.605341257,47.76230989,,,,,,,,,
34.10047802,27.69308884,6.407389178,18.78973419,6.449238347,4.747213633,1.702024715,26.39109648,,,,,,,,,
27.69113921,26.53638779,1.154751428,4.170111671,-0.35303151,-0.759570181,0.406538671,115.1564831,,,,,,,,,
36.46574212,28.88057511,7.585167015,20.80080255,6.715823571,4.813036481,1.90278709,28.33289275,,,,,,,,,
23.68045204,13.98092276,9.69952928,40.9600681,10.30353738,5.854476086,4.449061295,43.17994035,,,,,,,,,
18.2077901,16.26535207,1.942438026,10.66817014,-3.562106239,-3.566679085,0.004572846,0.128374781,,,,,,,,,
17.98456792,17.66470433,0.319863584,1.778544726,-3.298868178,-3.680558172,0.381689994,11.57033182,,,,,,,,,
41.85773273,41.08989457,0.767838158,1.834399782,2.950766813,2.003591119,0.947175693,32.09930683,,,,,,,,,
9.088089197,6.662037406,2.426051791,26.69485014,2.940061085,2.594083086,0.345977998,11.76771463,,,,,,,,,
33.67650863,28.7394458,4.937062831,14.66025735,2.179188157,1.6347037,0.544484457,24.98565604,,,,,,,,,
35.4405328,36.26564818,0.825115378,2.328168662,2.720020479,2.297688431,0.422332048,15.52679662,,,,,,,,,
34.90476033,38.70295117,3.798190844,10.88158408,-0.293501542,-1.922325351,1.628823809,554.9626075,,,,,,,,,
36.42098201,36.48281182,0.061829807,0.16976425,2.454010664,1.823249745,0.630760919,25.70326724,,,,,,,,,
54.41897605,53.04252086,1.37645519,2.529366206,-0.132461667,-2.609985017,2.47752335,1870.370046,,,,,,,,,
49.84713741,49.2204114,0.626726009,1.257295888,-3.08813866,-5.521842504,2.433703843,78.80811424,,,,,,,,,
48.34186382,50.62291224,2.281048418,4.718577725,-0.182612665,-1.701335156,1.518722491,831.6632854,,,,,,,,,
16.15294934,13.42612067,2.726828674,16.88130518,2.549799377,2.680864179,0.131064802,5.140200579,,,,,,,,,
46.9036261,48.10727796,1.203651859,2.566223466,2.208766533,1.296276835,0.912489698,41.31218417,,,,,,,,,
35.60854515,38.27202378,2.663478626,7.479886119,2.69740316,2.361802148,0.335601012,12.44163338,,,,,,,,,
41.95347491,39.89694294,2.05653197,4.901934761,2.775365135,1.936042759,0.839322376,30.24187215,,,,,,,,,
45.62758699,42.62797654,2.999610455,6.574115908,2.208624215,1.169990546,1.038633669,47.02627373,,,,,,,,,
39.92861321,28.53882629,11.38978692,28.52537568,-6.787561646,-5.91060522,0.876956426,12.92005099,,,,,,,,,
29.34722539,32.69829517,3.351069785,11.41869373,-0.33936476,-1.531474203,1.192109443,351.2767336,,,,,,,,,
27.47450283,27.23370686,0.240795966,0.876434297,-0.354819288,-0.657725605,0.302906317,85.3691799,,,,,,,,,
66.3459097,69.40129244,3.055382737,4.605231507,2.307587392,0.12717556,2.180411832,94.4888085,,,,,,,,,
33.45642846,39.20599448,5.749566022,17.18523551,-1.005566503,-2.907581063,1.90201456,189.1485601,,,,,,,,,
33.007769,30.16730594,2.840463063,8.605437898,-0.492731703,-1.891682168,1.398950466,283.9172838,,,,,,,,,
17.9712528,14.85425731,3.116995493,17.3443417,2.430392242,2.57318898,0.142796738,5.875460583,,,,,,,,,
37.29449883,43.0497166,5.755217765,15.4318142,-0.273780371,-1.914747723,1.640967352,599.3736325,,,,,,,,,
39.22174342,33.2554373,5.966306118,15.21173104,-2.998129483,-4.129350206,1.131220724,37.73088287,,,,,,,,,
27.91746614,31.27937605,3.36190991,12.0423175,-0.351163761,-0.932267757,0.581103997,165.4794891,,,,,,,,,
22.91822002,17.88157761,5.036642412,21.97658634,2.950119981,2.676590776,0.273529205,9.271799347,,,,,,,,,
29.81547748,34.1533842,4.337906716,14.54917742,-0.335500538,-0.497677704,0.162177166,48.3388692,,,,,,,,,
14.6929765,8.464716614,6.228259887,42.38936806,8.889900604,4.945696989,3.944203614,44.36724087,,,,,,,,,
40.49413332,35.85699768,4.637135634,11.45137642,5.500969191,3.970364832,1.530604359,27.82426707,,,,,,,,,
44.79317418,40.23989916,4.553275018,10.16510908,1.314024846,0.571891475,0.74213337,56.47787959,,,,,,,,,
27.52017885,25.5604151,1.959763746,7.121188263,-3.580976679,-4.275826597,0.694849918,19.4039219,,,,,,,,,
19.3386583,20.10781324,0.769154934,3.977292126,-0.421959849,-0.41822075,0.003739098,0.886126584,,,,,,,,,
51.23737519,55.48315543,4.245780237,8.286490518,0.895888336,-0.225810031,1.121698367,125.2051536,,,,,,,,,
51.34360167,51.57050073,0.226899057,0.441922752,-0.157841007,-1.535929339,1.378088332,873.08638,,,,,,,,,
38.01882346,25.2990602,12.71976326,33.4564884,10.01108332,6.200837199,3.81024612,38.06027778,,,,,,,,,
33.78251078,33.36553596,0.416974824,1.234291987,-0.302762838,-1.423607747,1.120844909,370.2055767,,,,,,,,,
22.87349419,17.50057763,5.372916556,23.48970609,3.011948275,2.652870826,0.359077449,11.92176678,,,,,,,,,
37.10520994,38.4290211,1.323811157,3.567723129,-3.251968092,-4.983096806,1.731128714,53.23326259,,,,,,,,,
44.51587701,50.46342238,5.947545373,13.36050365,-0.209136176,-1.088445622,0.879309446,420.4482749,,,,,,,,,
31.75520553,33.2416434,1.48643787,4.680926625,-0.319493051,-0.379983721,0.060490671,18.93332905,,,,,,,,,
65.6379281,58.50601376,7.131914334,10.86553848,0.872270282,-0.866095974,1.738366257,199.2921565,,,,,,,,,
19.21046899,18.27299875,0.937470244,4.879996651,-2.577246065,-2.988328445,0.41108238,15.95045138,,,,,,,,,
